MID,DISCIPL,EIN,CO_LOC_RES,NTEEC,DUNS,NAICS,COMMONNAME,LEGALNAME,ALTNAME,AKADBA,ADSTREET,ADCITY,ADSTATE,ADZIP,ADZIP5,PHSTREET,PHCITY,PHSTATE,PHZIP,PHZIP5,PHONE,WEBURL,IRS_NAME15,TAXPER15,INCOMECD15,INCOME15,REVENUE15,IRS_STREET15,IRS_CITY15,IRS_STATE15,IRS_ZIP15,RULEDATE15,IPEDS,INSTNAME,INSTCITY,INSTST,LONGITUDE,LATITUDE,AAMREG,BEAREG,LOCALE4,FIPSST,FIPSCO,GSTREET,GCITY,GSTATE,GZIP,GZIP5,BMF15_F,IMLSAD_F,PFND_F,FCT3P_F,USER_F,UNI_F,OTHER_F,SOURCE
8402200148,ART,273325293, ,A51, ,712110,DEQUINCY TOWN HALL MUSEUM,DEQUINCY TOWN HALL MUSEUM, , ,218 E FOURTH ST,DEQUINCY,LA,70633-3504,70633, , , , , ,3374369588, ,DEQUINCY TOWN HALL MUSEUM,201312,1,3952,3107,218 E FOURTH ST,DEQUINCY,LA,70633-3504,201304, , , , ,-93.43448,30.45094,3,5,3,22,019,218 E FOURTH ST,DEQUINCY,LA,70633-3504,70633,1,0,0,0,0,0,0, 
8402200161,HST,311642772, ,A54,057780038,712110,IBERVILLE MUSEUM,IBERVILLE MUSEUM ASSOCIATION INC, , ,PO BOX 701,PLAQUEMINE,LA,70765-0701,70765,57735 MAIN ST,PLAQUEMINE,LA,70765-0701,70765,2256877197,HTTP://WWW.PLAQUEMINE.ORG/DEPARTMENTS/IBERVILLE-MUSEUM,IBERVILLE MUSEUM ASSOCIATION INC,201312,3,89751,74267,PO BOX 701,PLAQUEMINE,LA,70765-0701,199904, , , , ,-91.23348,30.29209,3,5,2,22,047,57735 MAIN ST,PLAQUEMINE,LA,70765-0701,70765,1,0,0,0,0,0,0, 
8402200164,HST,331081281, ,A54,614012834,712110,SOUTHERN FOOD AND BEVERAGE MUSEUM,SOFAB INSTITUTE,"SOUTHERN FOOD AND BEVERAGE MUSEUM FOUNDATION, INCL MUSEUM OF THE AMERICAN COCKTAIL", ,1435 JACKSON AVE,NEW ORLEANS,LA,70130-5714,70130,1504 ORETHA C HALEY BOULEVARD,NEW ORLEANS,LA,70130-5714,70130,5045817032,HTTP://SOFABINSTITUTE.ORG/,SOFAB INSTITUTE,201312,4,472033,464065,1609 OC HALEY BLVD,NEW ORLEANS,LA,70113-0000,200405, , , , ,-90.07941,29.94073,3,5,1,22,071,1504 ORETHA C HALEY BOULEVARD,NEW ORLEANS,LA,70130-5714,70130,1,1,1,0,1,0,0, 
8402200178,CMU,453788694, ,A50, ,712110,CHILDREN'S MUSEUM OF ST. TAMMANY,CHILDRENS MUSEUM OF ST TAMMANY INC, , ,PO BOX 5351,COVINGTON,LA,70434-5351,70434, , , , , , ,HTTP://CMSTKIDS.ORG/,CHILDRENS MUSEUM OF ST TAMMANY INC,201412,4,247852,188068,PO BOX 5351,COVINGTON,LA,70434-5351,201303, , , , ,-90.09262,30.46635,3,5,4,22,103,PO BOX 5351,COVINGTON,LA,70434-5351,70434,1,0,0,0,0,0,0, 
8402200181,NAT,454194840, ,A11, ,813219,LOUISIANA MUSEUM OF NATURAL HISTORY OFFICERS,FRIENDS OF@LOUISIANA MUSEUM OF NATURAL HISTORY FOUNDATION, ,FRIENDS OFLOUISIANA MUSEUM OF NATURAL HISTORY FOUNDATION,PO BOX 77426,BAON ROUGE,LA,70879,70879,119 FOSTER HALL,BATON ROUGE,LA,70879,70879,2255782855, ,FRIENDS OF@LOUISIANA MUSEUM OF NATURAL HISTORY FOUNDATION,201312,0,0,0,8326 KELWOOD AVE,BATON ROUGE,LA,70806-4803,201203, , , , ,-90.98082,30.375,3,5,4,22,033,119 FOSTER HALL,BATON ROUGE,LA,70879,70879,1,0,0,0,0,0,0, 
8402200183,ART,460685934, ,A51, ,712110,NURTURING OUR ROOTS FINE ART GALLERY,NURTURING OUR ROOTS FINE ART GALLERY, , ,101 W OAK ST,AMITE,LA,70422-2715,70422, , , , , , ,HTTPS://WWW.FACEBOOK.COM/NURTURINGOURROOTSFINEARTSGALLERY,NURTURING OUR ROOTS FINE ART GALLERY,201312,0,0,0,708 AVENUE J,KENTWOOD,LA,70444-2622,201312, , , , ,-90.51796,30.93301,3,5,4,22,105,708 AVENUE J,KENTWOOD,LA,70444-2622,70444,1,0,0,0,0,0,0, 
8402200192,ZAW,581618389, ,D50,021022900, ,GREATER BATON ROUGE ZOO,GREATER BATON ROUGE ZOO, , ,PO BOX 60,BAKER,LA,70704-0060,70704,3601 THOMAS ROAD,BATON ROUGE,LA,70704-0060,70704,2257753877,HTTP://WWW.BRZOO.ORG/, , , , , , , , , , , , , , ,-91.15681,30.55779,3,5,1,22,033,3601 THOMAS ROAD,BATON ROUGE,LA,70704-0060,70704,0,0,0,0,0,0,0, 
8402200197,ZAW,581773007, ,A50, ,712110,TOUCHSTONE WILDLIFE AND ART,TOUCHSTONE WILDLIFE AND ART MUSEUM INC, ,TOUCHSTONE WILDLIFE ART MUSEUM,3386 HIGHWAY 80,HAUGHTON,LA,71037-7408,71037, , , , , ,3189492323, ,TOUCHSTONE WILDLIFE AND ART MUSEUM INC, ,0, , ,3386 HIGHWAY 80,HAUGHTON,LA,71037-7408,201409, , , , ,-93.59399,32.55579,3,5,4,22,015,3386 HIGHWAY 80,HAUGHTON,LA,71037-7408,71037,1,0,0,1,0,0,0, 
8402200204,CMU,581945773, ,A52,835317736,712110,CHILDREN'S MUSEUM OF ACADIANA,CHILDRENS MUSEUM OF ACADIANA,CHILDREN'S MUSEUM OF ACADIANA  INC., ,201 E CONGRESS ST,LAFAYETTE,LA,70501-6919,70501, , , , , , ,HTTP://WWW.CHILDRENSMUSEUMOFACADIANA.COM/HOME,CHILDRENS MUSEUM OF ACADIANA,201407,4,484796,461471,201 E CONGRESS ST,LAFAYETTE,LA,70501-6919,199108, , , , ,-92.01766,30.2253,3,5,1,22,055,201 E CONGRESS ST,LAFAYETTE,LA,70501-6919,70501,1,0,0,1,0,0,0, 
8402200208,BOT,582437448, ,C60, ,712190,DRIFTWOOD NATURE CENTER,DRIFTWOOD NATURE CENTER INC, , ,PO BOX 40068,LAFAYETTE,LA,70504,70504, , , , , , , ,DRIFTWOOD NATURE CENTER INC,201407,0,0,0,PO BOX 5751,CHARLESTON,OR,97420-0644,199904, , , , ,-124.22586,43.36387,6,8,4,41,011,PO BOX 5751,CHARLESTON,OR,97420-0644,97420,1,0,0,0,0,0,0, 
8402200210,ART,586142039, ,A50,147711977,712110,RIVER ROAD AFRICAN AMERICAN MUSEUM AND GALLERY,RIVER ROAD AFRICAN AMERICAN MUSEUM AND GALLERY,RIVER ROAD AFRICAN AMERICAN MUSEUM, ,406 CHARLES ST,DONALDSONVLLE,LA,70346-3312,70346, , , , , ,2254745553,HTTP://WWW.AFRICANAMERICANMUSEUM.ORG,RIVER ROAD AFRICAN AMERICAN MUSEUM AND GALLERY,201406,4,114876,114876,406 CHARLES ST,DONALDSONVLL,LA,70346-3312,199607, , , , ,-90.98938,30.10102,3,5,3,22,005,406 CHARLES ST,DONALDSONVLL,LA,70346-3312,70346,1,1,0,1,0,0,0, 
8402200220,SCI,720542138, ,A40,070675384,710000,LOUISIANA ARTS AND SCIENCE CENTER,LOUISIANA ART AND SCIENCE MUSEUM IN C, , ,PO BOX 3373,BATON ROUGE,LA,70821-3373,70821,100 S RIVER RD,BATON ROUGE,LA,70821-3373,70821,2253445272,HTTP://WWW.LASM.ORG/,LOUISIANA ART AND SCIENCE MUSEUM IN C,201312,6,4859017,2472020,PO BOX 3373,BATON ROUGE,LA,70821-3373,196207, , , , ,-91.19024,30.44706,3,5,1,22,033,100 S RIVER RD,BATON ROUGE,LA,70821-3373,70821,1,1,1,0,0,0,0, 
8402200223,HST,720590356, ,A54, ,712110,IMPERIAL CALCASIEU MUSEUM,IMPERIAL CALCASIEU MUSEUM INC, , ,204 WEST SALLIER STREET I,LAKE CHARLES,LA,70601-5844,70601, , , , , ,3184393793,HTTP://WWW.IMPERIALCALCASIEUMUSEUM.ORG,IMPERIAL CALCASIEU MUSEUM INC,201312,4,205178,185064,204 W SALLIER ST,LAKE CHARLES,LA,70601-5844,196502, , , , ,-93.22248,30.21313,3,5,1,22,019,204 W SALLIER ST,LAKE CHARLES,LA,70601-5844,70601,1,1,0,1,0,0,0, 
8402200225,ART,720682473, ,A51,094905759, ,ALEXANDRIA MUSEUM OF ART,ALEXANDRIA MUSEUM OF ART, , ,933 MAIN ST,ALEXANDRIA,LA,71301,71301,933 SECOND ST,ALEXANDRIA,LA,71301,71301,3184433458,HTTP://THEMUSEUM.ORG/, , , , , , , , , , , , , , ,-92.44428,31.31203,3,5,1,22,079,933 SECOND ST,ALEXANDRIA,LA,71301,71301,0,1,0,0,0,0,0, 
8402200233,ART,720771974, ,A51,179428180,712110,TWIN CITY ART FOUNDATION,TWIN CITY ART FOUNDATION,TWIN CITY ART FOUNDATION, ,1400 S GRAND ST,MONROE,LA,71202-2012,71202, , , , , ,3183292237,HTTP://WWW.MASURMUSEUM.ORG,TWIN CITY ART FOUNDATION,201404,4,117065,117065,1400 S GRAND ST,MONROE,LA,71202-2012,197608, , , , ,-92.11318,32.49023,3,5,1,22,073,1400 S GRAND ST,MONROE,LA,71202-2012,71202,1,0,0,1,0,0,0, 
8402200239,ART,720798830, ,A61,085553329,711100,CONTEMPORARY ARTS CENTER,CONTEMPORARY ARTS CENTER, , ,900 CAMP ST,NEW ORLEANS,LA,70130-3908,70130,44 E 6TH STREET,CINCINNATI,OH,70130-3908,70130,5133458400,HTTPS://CONTEMPORARYARTSCENTER.ORG/,CONTEMPORARY ARTS CENTER,201306,6,4669967,4470980,900 CAMP ST,NEW ORLEANS,LA,70130-3908,197701, , , , ,-84.51259,39.10264,4,3,1,39,061,44 E 6TH STREET,CINCINNATI,OH,70130-3908,70130,1,1,0,1,0,0,0, 
8402200254,CMU,720929068, ,A52,189153794,712110,LOUISIANA CHILDREN'S MUSEUM,LOUISIANA CHILDRENS MUSEUM,LOUISIANA CHILDREN'S MUSEUM, ,420 JULIA ST,NEW ORLEANS,LA,70156-6128,70156, , , , , ,5045231357,HTTP://LCM.ORG/,LOUISIANA CHILDRENS MUSEUM,201312,6,3516451,3332789,PO BOX 56128,NEW ORLEANS,LA,70156-6128,198202, , , , ,-90.07662,29.94845,3,5,1,22,071,PO BOX 56128,NEW ORLEANS,LA,70156-6128,70156,1,1,1,1,0,0,0, 
8402200259,ART,720971195, ,A51, ,712110,SNYDER MUSEUM & CREATIVE ARTS CENTER,SNYDER MUSEUM & CREATIVE ARTS CENTER, , ,1620 E MADISON AVE,BASTROP,LA,71220-4062,71220, , , , , ,3182818760,HTTP://WWW.SNYDERMUSEUM.COM,SNYDER MUSEUM & CREATIVE ARTS CENTER,201403,3,41010,41010,1620 E MADISON AVE,BASTROP,LA,71220-4062,198309, , , , ,-91.89358,32.77937,3,5,3,22,067,1620 E MADISON AVE,BASTROP,LA,71220-4062,71220,1,0,0,1,0,0,0, 
8402200263,ZAW,720978369, ,D50, ,712130,LOUISIANA PURCHASE ZOOLOGICAL SOCIETY,LOUISIANA PURCHASE ZOOLOGICAL SOCIETY, , ,PO BOX 155,MONROE,LA,71210-0155,71210,1405 BERNSTEIN PARK ROAD,MONROE,LA,71210-0155,71210,3183292400,HTTP://MONROEZOO.ORG/,LOUISIANA PURCHASE ZOOLOGICAL SOCIETY,201312,4,111638,68319,PO BOX 155,MONROE,LA,71210-0155,198402, , , , ,-92.09364,32.46644,3,5,1,22,073,1405 BERNSTEIN PARK ROAD,MONROE,LA,71210-0155,71210,1,0,0,0,0,0,0, 
8402200265,BOT,721011476, ,C60, ,712190,NORTHLAKE NATURE CENTER,NORTHLAKE NATURE CENTER INC, , ,PO BOX 8511,MANDEVILLE,LA,70470,70470,23135 HWY 190,MANDEVILLE,LA,70470,70470,9856261238,HTTP://NORTHLAKENATURE.ORG/,NORTHLAKE NATURE CENTER INC,201406,3,75336,75336,PO BOX 8511,MANDEVILLE,LA,70470-8511,198409, , , , ,-90.02386,30.34989,3,5,4,22,103,23135 HWY 190,MANDEVILLE,LA,70470,70470,1,0,0,0,0,0,0, 
8402200273,HST,721076786, ,A54, ,712110,MUSEUM ASSOCIATION OF WEST LOUISIANA,MUSEUM ASSOCIATION OF WEST LOUISIANA INC, , ,803 S 3RD ST,LEESVILLE,LA,71446-4703,71446, , , , , , , ,MUSEUM ASSOCIATION OF WEST LOUISIANA INC,201312,3,27512,22702,803 S 3RD ST,LEESVILLE,LA,71446-4703,199909, , , , ,-93.26252,31.13536,3,5,3,22,115,803 S 3RD ST,LEESVILLE,LA,71446-4703,71446,1,0,0,1,0,0,0, 
8402200277,CMU,721115596, ,A52, ,712110,CHILDREN'S MUSEUM OF LAKE CHARLES,THE CHILDRENS MUSEUM OF LAKE CHARLES INC, , ,327 BROAD ST,LAKE CHARLES,LA,70601-4223,70601, , , , , ,3374339420, ,THE CHILDRENS MUSEUM OF LAKE CHARLES INC,201312,4,369057,365390,327 BROAD ST,LAKE CHARLES,LA,70601-4223,198808, , , , ,-93.21588,30.22994,3,5,1,22,019,327 BROAD ST,LAKE CHARLES,LA,70601-4223,70601,1,0,1,0,0,0,0, 
8402200278,HST,721125140, ,A54, ,712110,REPUBLIC OF WEST FLORIDA HISTORICAL ASSOCIATION AND MUSEUM,THE REPUBLIC OF WEST FLORIDA HISTORICAL ASSOCIATION INC, ,THE REPUBLIC OF WEST FLORIDA HISTORICAL ASSOCIATION INC,PO BOX 297,JACKSON,LA,70748-0297,70748,PO BOX 1000,JACKSON,LA,70748-0297,70748, ,HTTP://WWW.JACKSONLAMUSEUM.COM/,THE REPUBLIC OF WEST FLORIDA HISTORICAL ASSOCIATION INC,201311,2,18687,18687,PO BOX 297,JACKSON,LA,70748-0297,198904, , , , ,-91.20417,30.82205,3,5,4,22,037,PO BOX 1000,JACKSON,LA,70748-0297,70748,1,0,0,0,0,0,0, 
8402200284,ART,721159238, ,A50, ,712110,GUEYDAN MUSEUM AND CULTURAL ART SOCIETY,THE GUEYDAN MUSEUM AND CULTURAL ART SOCIETY, , ,PO BOX 331,GUEYDAN,LA,70542,70542,212 MAIN ST,GUEYDAN,LA,70542,70542,3375360443,HTTP://GUEYDANMUSEUM.WEEBLY.COM/,THE GUEYDAN MUSEUM AND CULTURAL ART SOCIETY,201312,0,0,0,PO BOX 331,GUEYDAN,LA,70542-0331,199301, , , , ,-92.51328,30.02581,3,5,4,22,113,212 MAIN ST,GUEYDAN,LA,70542,70542,1,0,0,1,0,0,0, 
8402200297,HST,721200790, ,A54,824683635,813219,NATIONAL WORLD WAR II MUSEUM,NATIONAL WORLD WAR II MUSEUM INC,NATIONAL WORLD WAR II MUSEUM  INC., ,945 MAGAZINE ST,NEW ORLEANS,LA,70130-3813,70130, , , , , ,5045281944,HTTP://WWW.NATIONALWW2MUSEUM.ORG,NATIONAL WORLD WAR II MUSEUM INC,201406,9,53619445,49985737,945 MAGAZINE ST,NEW ORLEANS,LA,70130-3813,199210, , , , ,-90.06979,29.94359,3,5,1,22,071,945 MAGAZINE ST,NEW ORLEANS,LA,70130-3813,70130,1,1,1,1,0,0,0, 
8402200304,HST,721243061, ,A54, ,712110,SOUTHERN FOREST HERITAGE MUSEUM,SOUTHERN FOREST HERITAGE MUSEUM & RESEARCH CENTER INC, ,SOUTHERN FOREST HERITAGE MUSEUM & RESEARCH CENTER INC,PO BOX 5067,ALEXANDRIA,LA,71307-5067,71307,77 LONGLEAF RD,LONGLEAF,LA,71307-5067,71307,3187488404,HTTP://WWW.FORESTHERITAGEMUSEUM.ORG/,SOUTHERN FOREST HERITAGE MUSEUM & RESEARCH CENTER INC,201312,4,143367,143367,PO BOX 5067,ALEXANDRIA,LA,71307-5067,199402, , , , ,-92.55396,31.00872,3,5,4,22,079,77 LONGLEAF RD,LONGLEAF,LA,71307-5067,71307,1,0,1,0,0,0,0, 
8402200305,SCI,721243629, ,A57, ,712110,INTERNATIONAL PETROLEUM MUSEUM AND EXPOSITION,INTERNATIONAL PETROLEUM MUSEUM AND EXPOSITION INC, , ,PO BOX 1988,MORGAN CITY,LA,70381-1988,70381,111 1ST STREET,MORGAN CITY,LA,70381-1988,70381,9853843744,HTTP://WWW.RIGMUSEUM.COM,INTERNATIONAL PETROLEUM MUSEUM AND EXPOSITION INC,201312,4,492389,492380,PO BOX 1988,MORGAN CITY,LA,70381-1988,199408, , , , ,-91.20781,29.69064,3,5,3,22,101,111 1ST STREET,MORGAN CITY,LA,70381-1988,70381,1,1,0,0,0,0,0, 
8402200319,HST,721278350, ,A54, ,712110,NORTH LOUISIANA MILITARY MUSEUM,NORTH LOUISIANA MILITARY MUSEUM,NORTH LOUISIANA MILITARY MUSEUM, ,201 MEMORIAL DR,RUSTON,LA,71270-3955,71270, , , , , ,3182555999,HTTP://WWW.SOS.LA.GOV/HISTORICALRESOURCES/VISITMUSEUMS/PAGES/DEFAULT.ASPX,NORTH LOUISIANA MILITARY MUSEUM,201312,0,0,0,201 MEMORIAL DR,RUSTON,LA,71270-3955,199602, , , , ,-92.63373,32.5295,3,5,3,22,061,201 MEMORIAL DR,RUSTON,LA,71270-3955,71270,1,0,0,1,0,0,0, 
8402200322,HST,721282604, ,A54, ,712110,ST BERNARD HALL OF FAME,ST BERNARD HALL OF FAME, , ,PO BOX 1602,CAHLMETTE,LA,70044-1602,70044,PO BOX 1602,CHALMETTE,LA,70044-1602,70044,9852468354,HTTP://WWW.STBHOF.COM/,ST BERNARD HALL OF FAME,201412,0,0,0,PO BOX 1602,CHALMETTE,LA,70044-1602,201202, , , , ,-89.95935,29.95179,3,5,2,22,087,PO BOX 1602,CHALMETTE,LA,70044-1602,70044,1,0,0,0,0,0,0, 
8402200325,CMU,721287460, ,A52, ,712110,NORTHEAST LOUISIANA CHILDREN'S MUSEUM,NORTHEAST LOUISIANA CHILDRENS MUSEUM INC, , ,323 WALNUT ST,MONROE,LA,71201-6711,71201, , , , , , ,HTTP://NELCM.ORG/,NORTHEAST LOUISIANA CHILDRENS MUSEUM INC,201406,4,344247,239476,323 WALNUT ST,MONROE,LA,71201-6711,199504, , , , ,-92.12068,32.50507,3,5,1,22,073,323 WALNUT ST,MONROE,LA,71201-6711,71201,1,0,0,1,0,0,0, 
8402200328,ZAW,721303877, ,D50, , ,CYPRESS BLACK BAYOU ZOOLOGICAL ASSOCIATION GARDEN,CYPRESS BLACK BAYOU ZOOLOGICAL ASSOCIATION GARDEN, ,CYPRESS BLACK BAYOU ZOOLOGICAL ASSOCIATION GARDEN INC,135 CYPRESS PARK DR,BENTON,LA,71006-8755,71006, , , , , , , , , , , , , , , , , , , , , ,-93.67748,32.68124,3,5,4,22,015,135 CYPRESS PARK DR,BENTON,LA,71006-8755,71006,0,0,0,0,0,0,0, 
8402200334,NAT,721310229, ,A56, ,712110,OUACHITA RIVER MUSEUM FOUNDATION,OUACHITA RIVER MUSEUM FOUNDATION INC, , ,510 GRAYLING LANE,MONROE,LA,71202-3118,71202, , , , , , , ,OUACHITA RIVER MUSEUM FOUNDATION INC,201412,0,0,0,510 GRAYLING LN,MONROE,LA,71202-3118,199607, , , , ,-92.12026,32.48144,3,5,1,22,073,510 GRAYLING LN,MONROE,LA,71202-3118,71202,1,0,0,0,0,0,0, 
8402200346,HST,721339852, ,A54, ,712110,WASHINGTON AREA MUSEUM FOUNDATION,WASHINGTON AREA MUSEUM FOUNDATION, , ,PO BOX 184,FRANKLINTON,LA,70438-0184,70438, , , , , ,9857950680, ,WASHINGTON AREA MUSEUM FOUNDATION,201408,0,0,0,PO BOX 184,FRANKLINTON,LA,70438-0184,200102, , , , ,-90.1295,30.86286,3,5,4,22,117,PO BOX 184,FRANKLINTON,LA,70438-0184,70438,1,0,0,0,0,0,0, 
8402200349,HST,721367790, ,A54, ,712110,MEMORIAL HALL MUSEUM,MEMORIAL HALL MUSEUM INC, , ,929 CAMP ST,NEW ORLEANS,LA,70130-3907,70130, , , , , ,5045234522,HTTP://CONFEDERATEMUSEUM.COM/,MEMORIAL HALL MUSEUM INC,201312,4,215537,162074,929 CAMP ST,NEW ORLEANS,LA,70130-3907,199806, , , , ,-90.07108,29.94383,3,5,1,22,071,929 CAMP ST,NEW ORLEANS,LA,70130-3907,70130,1,0,0,1,0,0,0, 
8402200353,ART,721374358, ,A51,050251524, ,OPELOUSAS MUSEUM OF ART,OPELOUSAS MUSEUM OF ART,OPELOUSAS MUSEUM OF ART, ,106 N UNION ST,OPELOUSAS,LA,70570-6267,70570,315 N MAIN ST,OPELOUSAS,LA,70570-6267,70570,3379482589, , , , , , , , , , , , , , , ,-92.08127,30.53625,3,5,3,22,097,315 N MAIN ST,OPELOUSAS,LA,70570-6267,70570,0,1,0,1,0,0,0, 
8402200359,HST,721394677, ,A54, ,813219,LOUISIANA'S MEDAL OF HONOR PARK AND MUSEUM,FRIENDS OF THE LOUISIANA MEDAL OF HONOR PARK AND MUSEUM, ,FRIENDS OF THE LOUISIANA MEDAL OF HONOR PARK AND MUSEUM,PO BOX 508,BELLE CHASSE,LA,70037-0508,70037, , , , , , ,HTTP://WWW.LMOHPARK.COM/,FRIENDS OF THE LOUISIANA MEDAL OF HONOR PARK AND MUSEUM,201312,0,0,0,PO BOX 508,BELLE CHASSE,LA,70037-0508,199711, , , , ,-90.00547,29.8322,3,5,2,22,075,PO BOX 508,BELLE CHASSE,LA,70037-0508,70037,1,0,0,0,0,0,0, 
8402200365,CMU,721414935, ,A52, ,712110,RAPIDES EXPLORATORY EDUCATION HOUSE,THE RAPIDES EXPLORATORY EDUCATION HOUSE INC, , ,1403 3RD ST,ALEXANDRIA,LA,71301-8250,71301, , , , , ,3186199394, ,THE RAPIDES EXPLORATORY EDUCATION HOUSE INC,201310,4,109251,109251,1403 3RD ST,ALEXANDRIA,LA,71301-8250,199905, , , , ,-92.44202,31.30925,3,5,1,22,079,1403 3RD ST,ALEXANDRIA,LA,71301-8250,71301,1,0,0,0,0,0,0, 
8402200369,HST,721427409, ,A54, ,712110,LOUISIANA STATE PENITENTIARY MUSEUM FOUNDATION,LOUISIANA STATE PENITENTIARY MUSEUM FOUNDATION INC, ,LOUISIANA STATE PENITENTIARY MUSEUM FOUNDATION INC,GENERAL DELIVERY HWY 66,ANGOLA,LA,70712-9999,70712,10000 TUNICA TRCE,TUNICA,LA,70712-9999,70712,2256552592,HTTP://WWW.ANGOLAMUSEUM.ORG/,LOUISIANA STATE PENITENTIARY MUSEUM FOUNDATION INC,201406,4,233667,140306,GENERAL DELIVERY HWY 66,ANGOLA,LA,70712-9999,199902, , , , ,-91.54046,30.99672,3,5,4,22, ,10000 TUNICA TRCE,TUNICA,LA,70712-9999,70712,1,0,0,0,0,0,0, 
8402200378,HST,721450984, ,A54, ,712110,ST CHARLES MUSEUM AND HISTORICAL ASSOCIATION,ST CHARLES MUSEUM AND HISTORICAL ASSOCIATION INC, , ,125 MIMOSA AVE,LULING,LA,70070-2029,70070, , , , , , ,HTTP://MUSEUM.HISTORYOFSTCHARLESPARISH.ORG,ST CHARLES MUSEUM AND HISTORICAL ASSOCIATION INC,201412,2,23427, ,125 MIMOSA AVE,LULING,LA,70070-2029,199911, , , , ,-90.3549,29.90843,3,5,2,22,089,125 MIMOSA AVE,LULING,LA,70070-2029,70070,1,0,1,0,0,0,0, 
8402200379,CMU,721455626, ,A52,081615754,712110,BAYOU COUNTRY CHILDREN'S MUSEUM,BAYOU COUNTRY CHILDRENS MUSEUM, , ,1001 CANAL BLVD,THIBODAUX,LA,70302-1093,70302,211 RUE BETANCOURT,THIBODAUX,LA,70302-1093,70302,9854462200,HTTP://WWW.BAYOUCOUNTRYCHILDRENSMUSEUM.ORG,BAYOU COUNTRY CHILDRENS MUSEUM,201312,5,913546,864249,PO BOX 1093,THIBODAUX,LA,70302-1093,200003, , , , ,-90.80176,29.76235,3,5,1,22,057,211 RUE BETANCOURT,THIBODAUX,LA,70302-1093,70302,1,0,1,1,0,0,0, 
8402200384,ART,721467537, ,A50,169355919,710000,NEW ORLEANS AFRICAN AMERICAN MUSEUM OF ART CULTURE AND HISTORY (NOAAM),NEW ORLEANS AFRICAN AMERICAN MUSEUM OF ART CULTURE AND HIST,NEW ORLEANS AFRICAN AMERICAN MUSEUM OF ART  CULTURE  AND HISTORY,NEW ORLEANS AFRICAN AMERICAN MUSEUM OF ART CULTURE AND HISTO,1418 GOVERNOR NICHOLS ST,NEW ORLEANS,LA,70116-2344,70116, , , , , ,5045661136,HTTP://NOAAM.ORG/,NEW ORLEANS AFRICAN AMERICAN MUSEUM OF ART CULTURE AND HIST,201312,5,739593,739593,1418 GOVERNOR NICHOLLS S,NEW ORLEANS,LA,70116-2344,200104, , , , ,-90.06745,29.96647,3,5,1,22,071,1418 GOVERNOR NICHOLLS S,NEW ORLEANS,LA,70116-2344,70116,1,1,1,0,0,0,0, 
8402200390,HST,721485005, ,A50, ,712110,VERMILIONVILLE LIVING HISTORY MUSEUM FOUNDATION,VERMILIONVILLE LIVING HISTORY MUSEUM FOUNDATION, , ,300 FISHER RD,LAFAYETTE,LA,70508-2028,70508, , , , , ,3372334077,HTTP://WWW.VERMILIONVILLE.ORG/VERMILIONVILLE/INDEX.HTML,VERMILIONVILLE LIVING HISTORY MUSEUM FOUNDATION,201312,3,29772,29772,300 FISHER RD,LAFAYETTE,LA,70508-2028,200109, , , , ,-91.99459,30.21325,3,5,1,22,055,300 FISHER RD,LAFAYETTE,LA,70508-2028,70508,1,0,0,1,0,0,0, 
8402200392,ART,721488658, ,A51,064855088,710000,BACKSTREET CULTURAL MUSEUM,BACKSTREET CULTURAL MUSEUM INC, , ,1116 HENRIETTE DELILLE ST,NEW ORLEANS,LA,70116-2330,70116, , , , , ,5045224806,HTTP://WWW.BACKSTREETMUSEUM.ORG,BACKSTREET CULTURAL MUSEUM INC,201212,1,2644,2644,1116 HENRIETTE DELILLE S,NEW ORLEANS,LA,70116-2330,200109, , , , ,-90.06615,29.96485,3,5,1,22,071,1116 HENRIETTE DELILLE S,NEW ORLEANS,LA,70116-2330,70116,1,0,1,1,0,0,0, 
8402200396,HST,721504615, ,A54, ,712110,ODELL S WILLIAMS NOW AND THEN AFRICAN AMERICAN,ODELL S WILLIAMS NOW AND THEN AFRICAN AMERICAN MUSEUM, ,ODELL S WILLIAMS NOW AND THEN AFRICAN AMERICAN MUSEUM,538 SOUTH BLVD,BATON ROUGE,LA,70802-6442,70802, , , , , ,2253434431,HTTP://WWW.ATCHAFALAYA.ORG/404.HTML,ODELL S WILLIAMS NOW AND THEN AFRICAN AMERICAN MUSEUM,201406,1,5943,5943,538 SOUTH BLVD,BATON ROUGE,LA,70802-6442,200111, , , , ,-91.18506,30.4395,3,5,1,22,033,538 SOUTH BLVD,BATON ROUGE,LA,70802-6442,70802,1,0,0,0,0,0,0, 
8402200399,ART,726000331, ,A51,020863908,712110,NEW ORLEANS MUSEUM OF ART,NEW ORLEANS MUSEUM OF ART, , ,1 COLLINS DIBOLL CIR,NEW ORLEANS,LA,70124-4603,70124, , , , , ,5046584100,HTTP://WWW.NOMA.ORG,NEW ORLEANS MUSEUM OF ART,201312,8,12457714,11613004,1 COLLINS DIBOLL CIR,NEW ORLEANS,LA,70124-4603,196301, , , , ,-90.09478,30.0199,3,5,1,22,071,1 COLLINS DIBOLL CIR,NEW ORLEANS,LA,70124-4603,70124,1,1,1,0,0,0,0, 
